"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"2433";11;2;2433;"defect";"cooperate";5;0
"2434";8;15;2434;"cooperate";"cooperate";4;4
"2435";6;13;2435;"defect";"cooperate";5;0
"2436";4;3;2436;"defect";"defect";2;2
"2437";9;5;2437;"defect";"cooperate";5;0
"2438";12;16;2438;"defect";"cooperate";5;0
"2439";1;14;2439;"cooperate";"defect";0;5
"2440";10;7;2440;"cooperate";"cooperate";4;4
"2441";3;9;2441;"defect";"defect";2;2
"2442";16;5;2442;"cooperate";"cooperate";4;4
"2443";1;6;2443;"cooperate";"defect";0;5
"2444";10;11;2444;"cooperate";"defect";0;5
"2445";14;8;2445;"cooperate";"cooperate";4;4
"2446";2;7;2446;"cooperate";"cooperate";4;4
"2447";13;4;2447;"cooperate";"cooperate";4;4
"2448";12;15;2448;"defect";"cooperate";5;0
"2449";7;6;2449;"cooperate";"cooperate";4;4
"2450";15;5;2450;"cooperate";"cooperate";4;4
"2451";8;11;2451;"cooperate";"cooperate";4;4
"2452";12;10;2452;"defect";"cooperate";5;0
"2453";9;2;2453;"defect";"cooperate";5;0
"2454";16;3;2454;"cooperate";"defect";0;5
"2455";13;1;2455;"defect";"cooperate";5;0
"2456";14;4;2456;"cooperate";"cooperate";4;4
"2457";3;16;2457;"defect";"cooperate";5;0
"2458";2;5;2458;"cooperate";"cooperate";4;4
"2459";9;10;2459;"defect";"cooperate";5;0
"2460";1;11;2460;"cooperate";"defect";0;5
"2461";12;8;2461;"cooperate";"defect";0;5
"2462";15;6;2462;"cooperate";"defect";0;5
"2463";4;7;2463;"cooperate";"cooperate";4;4
"2464";13;14;2464;"cooperate";"cooperate";4;4
"2465";6;15;2465;"defect";"cooperate";5;0
"2466";8;5;2466;"cooperate";"cooperate";4;4
"2467";4;16;2467;"cooperate";"cooperate";4;4
"2468";12;1;2468;"defect";"cooperate";5;0
"2469";14;9;2469;"defect";"defect";2;2
"2470";13;2;2470;"defect";"cooperate";5;0
"2471";10;7;2471;"cooperate";"cooperate";4;4
"2472";11;3;2472;"defect";"defect";2;2
"2473";5;16;2473;"cooperate";"cooperate";4;4
"2474";9;3;2474;"defect";"defect";2;2
"2475";12;2;2475;"defect";"cooperate";5;0
"2476";10;8;2476;"cooperate";"cooperate";4;4
"2477";7;1;2477;"cooperate";"cooperate";4;4
"2478";6;13;2478;"cooperate";"defect";0;5
"2479";15;4;2479;"cooperate";"cooperate";4;4
"2480";14;11;2480;"defect";"defect";2;2
"2481";8;16;2481;"cooperate";"cooperate";4;4
"2482";2;4;2482;"cooperate";"cooperate";4;4
"2483";13;6;2483;"cooperate";"cooperate";4;4
"2484";3;11;2484;"defect";"defect";2;2
"2485";7;15;2485;"cooperate";"cooperate";4;4
"2486";1;9;2486;"cooperate";"defect";0;5
"2487";10;5;2487;"cooperate";"cooperate";4;4
"2488";14;12;2488;"defect";"cooperate";5;0
"2489";6;9;2489;"defect";"defect";2;2
"2490";3;4;2490;"defect";"defect";2;2
"2491";13;15;2491;"defect";"cooperate";5;0
"2492";8;10;2492;"cooperate";"cooperate";4;4
"2493";14;16;2493;"defect";"cooperate";5;0
"2494";5;11;2494;"cooperate";"defect";0;5
"2495";12;7;2495;"cooperate";"cooperate";4;4
"2496";1;2;2496;"cooperate";"cooperate";4;4
"2497";5;13;2497;"cooperate";"defect";0;5
"2498";7;4;2498;"cooperate";"cooperate";4;4
"2499";10;2;2499;"cooperate";"cooperate";4;4
"2500";3;6;2500;"defect";"defect";2;2
"2501";1;12;2501;"cooperate";"defect";0;5
"2502";14;8;2502;"cooperate";"cooperate";4;4
"2503";11;15;2503;"defect";"cooperate";5;0
"2504";9;16;2504;"defect";"cooperate";5;0
"2505";6;16;2505;"defect";"cooperate";5;0
"2506";2;7;2506;"cooperate";"cooperate";4;4
"2507";12;9;2507;"defect";"defect";2;2
"2508";14;4;2508;"cooperate";"cooperate";4;4
"2509";8;13;2509;"defect";"defect";2;2
"2510";1;15;2510;"cooperate";"cooperate";4;4
"2511";10;5;2511;"cooperate";"cooperate";4;4
"2512";11;3;2512;"defect";"defect";2;2
"2513";3;8;2513;"defect";"defect";2;2
"2514";1;16;2514;"cooperate";"cooperate";4;4
"2515";12;10;2515;"defect";"cooperate";5;0
"2516";6;9;2516;"defect";"defect";2;2
"2517";15;11;2517;"cooperate";"defect";0;5
"2518";2;13;2518;"cooperate";"defect";0;5
"2519";4;5;2519;"cooperate";"cooperate";4;4
"2520";14;7;2520;"cooperate";"cooperate";4;4
"2521";14;15;2521;"defect";"cooperate";5;0
"2522";4;8;2522;"cooperate";"cooperate";4;4
"2523";11;5;2523;"defect";"cooperate";5;0
"2524";12;3;2524;"defect";"defect";2;2
"2525";6;7;2525;"cooperate";"cooperate";4;4
"2526";10;13;2526;"cooperate";"defect";0;5
"2527";1;2;2527;"cooperate";"cooperate";4;4
"2528";9;16;2528;"defect";"cooperate";5;0
"2529";5;12;2529;"cooperate";"defect";0;5
"2530";3;9;2530;"defect";"defect";2;2
"2531";2;15;2531;"cooperate";"cooperate";4;4
"2532";7;11;2532;"cooperate";"cooperate";4;4
"2533";16;6;2533;"cooperate";"defect";0;5
"2534";8;1;2534;"cooperate";"cooperate";4;4
"2535";14;10;2535;"defect";"cooperate";5;0
"2536";13;4;2536;"cooperate";"cooperate";4;4
"2537";6;5;2537;"defect";"cooperate";5;0
"2538";12;9;2538;"defect";"defect";2;2
"2539";7;10;2539;"cooperate";"cooperate";4;4
"2540";16;14;2540;"cooperate";"defect";0;5
"2541";4;8;2541;"cooperate";"cooperate";4;4
"2542";2;15;2542;"cooperate";"cooperate";4;4
"2543";3;13;2543;"defect";"defect";2;2
"2544";11;1;2544;"defect";"cooperate";5;0
"2545";16;4;2545;"cooperate";"cooperate";4;4
"2546";11;5;2546;"defect";"cooperate";5;0
"2547";7;15;2547;"cooperate";"cooperate";4;4
"2548";14;2;2548;"defect";"cooperate";5;0
"2549";1;8;2549;"cooperate";"cooperate";4;4
"2550";12;13;2550;"cooperate";"cooperate";4;4
"2551";9;10;2551;"defect";"cooperate";5;0
"2552";6;3;2552;"defect";"defect";2;2
"2553";16;11;2553;"cooperate";"defect";0;5
"2554";12;5;2554;"defect";"cooperate";5;0
"2555";1;9;2555;"cooperate";"defect";0;5
"2556";3;2;2556;"defect";"cooperate";5;0
"2557";13;14;2557;"cooperate";"cooperate";4;4
"2558";6;10;2558;"defect";"cooperate";5;0
"2559";15;4;2559;"cooperate";"cooperate";4;4
"2560";7;8;2560;"cooperate";"cooperate";4;4
"2561";4;7;2561;"cooperate";"cooperate";4;4
"2562";14;15;2562;"defect";"cooperate";5;0
"2563";12;5;2563;"defect";"cooperate";5;0
"2564";13;8;2564;"defect";"defect";2;2
"2565";16;10;2565;"cooperate";"cooperate";4;4
"2566";6;9;2566;"defect";"defect";2;2
"2567";1;2;2567;"cooperate";"cooperate";4;4
"2568";3;11;2568;"defect";"defect";2;2
"2569";6;1;2569;"defect";"cooperate";5;0
"2570";3;7;2570;"defect";"defect";2;2
"2571";8;11;2571;"cooperate";"cooperate";4;4
"2572";4;15;2572;"cooperate";"cooperate";4;4
"2573";5;13;2573;"cooperate";"defect";0;5
"2574";9;16;2574;"defect";"cooperate";5;0
"2575";12;2;2575;"defect";"cooperate";5;0
"2576";10;14;2576;"cooperate";"defect";0;5
"2577";1;15;2577;"cooperate";"cooperate";4;4
"2578";10;16;2578;"cooperate";"cooperate";4;4
"2579";7;5;2579;"cooperate";"cooperate";4;4
"2580";13;4;2580;"cooperate";"cooperate";4;4
"2581";12;3;2581;"defect";"defect";2;2
"2582";14;11;2582;"defect";"defect";2;2
"2583";2;8;2583;"cooperate";"cooperate";4;4
"2584";6;9;2584;"defect";"defect";2;2
"2585";9;10;2585;"defect";"cooperate";5;0
"2586";2;5;2586;"cooperate";"cooperate";4;4
"2587";3;6;2587;"defect";"defect";2;2
"2588";14;1;2588;"defect";"cooperate";5;0
"2589";13;11;2589;"defect";"cooperate";5;0
"2590";16;15;2590;"cooperate";"cooperate";4;4
"2591";12;8;2591;"defect";"defect";2;2
"2592";4;7;2592;"cooperate";"cooperate";4;4
"2593";2;3;2593;"cooperate";"defect";0;5
"2594";1;14;2594;"cooperate";"defect";0;5
"2595";10;16;2595;"cooperate";"cooperate";4;4
"2596";13;12;2596;"cooperate";"cooperate";4;4
"2597";7;4;2597;"cooperate";"cooperate";4;4
"2598";5;6;2598;"cooperate";"defect";0;5
"2599";11;8;2599;"cooperate";"cooperate";4;4
"2600";15;9;2600;"cooperate";"defect";0;5
"2601";14;4;2601;"cooperate";"cooperate";4;4
"2602";12;16;2602;"defect";"cooperate";5;0
"2603";2;8;2603;"cooperate";"cooperate";4;4
"2604";6;9;2604;"defect";"defect";2;2
"2605";5;1;2605;"cooperate";"cooperate";4;4
"2606";15;13;2606;"cooperate";"defect";0;5
"2607";3;10;2607;"defect";"cooperate";5;0
"2608";7;11;2608;"cooperate";"cooperate";4;4
"2609";1;5;2609;"cooperate";"cooperate";4;4
"2610";2;12;2610;"cooperate";"defect";0;5
"2611";16;15;2611;"cooperate";"cooperate";4;4
"2612";7;6;2612;"cooperate";"cooperate";4;4
"2613";8;13;2613;"defect";"defect";2;2
"2614";4;9;2614;"defect";"defect";2;2
"2615";11;3;2615;"defect";"defect";2;2
"2616";14;10;2616;"defect";"cooperate";5;0
"2617";15;6;2617;"cooperate";"defect";0;5
"2618";5;14;2618;"cooperate";"defect";0;5
"2619";7;10;2619;"cooperate";"cooperate";4;4
"2620";16;9;2620;"cooperate";"defect";0;5
"2621";1;2;2621;"cooperate";"cooperate";4;4
"2622";3;4;2622;"defect";"defect";2;2
"2623";11;8;2623;"cooperate";"cooperate";4;4
"2624";12;13;2624;"cooperate";"cooperate";4;4
"2625";14;3;2625;"defect";"defect";2;2
"2626";8;7;2626;"cooperate";"cooperate";4;4
"2627";5;1;2627;"cooperate";"cooperate";4;4
"2628";11;9;2628;"defect";"defect";2;2
"2629";6;10;2629;"defect";"cooperate";5;0
"2630";12;15;2630;"defect";"cooperate";5;0
"2631";4;16;2631;"cooperate";"cooperate";4;4
"2632";13;2;2632;"defect";"cooperate";5;0
"2633";3;8;2633;"defect";"defect";2;2
"2634";5;14;2634;"cooperate";"defect";0;5
"2635";16;11;2635;"cooperate";"defect";0;5
"2636";2;4;2636;"cooperate";"cooperate";4;4
"2637";12;10;2637;"defect";"cooperate";5;0
"2638";6;7;2638;"cooperate";"cooperate";4;4
"2639";15;9;2639;"cooperate";"defect";0;5
"2640";13;1;2640;"defect";"cooperate";5;0
"2641";12;10;2641;"defect";"cooperate";5;0
"2642";15;7;2642;"cooperate";"cooperate";4;4
"2643";4;14;2643;"cooperate";"cooperate";4;4
"2644";8;3;2644;"defect";"defect";2;2
"2645";5;13;2645;"cooperate";"defect";0;5
"2646";11;6;2646;"cooperate";"cooperate";4;4
"2647";16;2;2647;"cooperate";"cooperate";4;4
"2648";1;9;2648;"cooperate";"defect";0;5
"2649";9;14;2649;"defect";"defect";2;2
"2650";6;3;2650;"defect";"defect";2;2
"2651";10;1;2651;"cooperate";"cooperate";4;4
"2652";2;12;2652;"cooperate";"defect";0;5
"2653";13;15;2653;"defect";"cooperate";5;0
"2654";8;11;2654;"cooperate";"cooperate";4;4
"2655";4;7;2655;"cooperate";"cooperate";4;4
"2656";5;16;2656;"cooperate";"cooperate";4;4
"2657";8;4;2657;"cooperate";"cooperate";4;4
"2658";13;3;2658;"defect";"defect";2;2
"2659";9;14;2659;"defect";"defect";2;2
"2660";16;7;2660;"cooperate";"cooperate";4;4
"2661";11;12;2661;"cooperate";"defect";0;5
"2662";1;10;2662;"cooperate";"cooperate";4;4
"2663";5;6;2663;"cooperate";"defect";0;5
"2664";15;2;2664;"cooperate";"cooperate";4;4
"2665";16;10;2665;"cooperate";"cooperate";4;4
"2666";15;3;2666;"cooperate";"defect";0;5
"2667";1;6;2667;"cooperate";"defect";0;5
"2668";13;11;2668;"cooperate";"defect";0;5
"2669";5;2;2669;"cooperate";"cooperate";4;4
"2670";14;12;2670;"cooperate";"defect";0;5
"2671";8;9;2671;"defect";"defect";2;2
"2672";7;4;2672;"cooperate";"cooperate";4;4
"2673";3;4;2673;"defect";"defect";2;2
"2674";6;12;2674;"cooperate";"cooperate";4;4
"2675";14;5;2675;"defect";"cooperate";5;0
"2676";8;10;2676;"cooperate";"cooperate";4;4
"2677";16;7;2677;"cooperate";"cooperate";4;4
"2678";2;11;2678;"cooperate";"defect";0;5
"2679";15;9;2679;"cooperate";"defect";0;5
"2680";1;13;2680;"cooperate";"defect";0;5
"2681";8;3;2681;"defect";"defect";2;2
"2682";1;14;2682;"cooperate";"defect";0;5
"2683";12;6;2683;"cooperate";"cooperate";4;4
"2684";15;9;2684;"cooperate";"defect";0;5
"2685";13;11;2685;"defect";"cooperate";5;0
"2686";7;2;2686;"cooperate";"cooperate";4;4
"2687";10;4;2687;"cooperate";"cooperate";4;4
"2688";16;5;2688;"cooperate";"cooperate";4;4
"2689";1;10;2689;"cooperate";"cooperate";4;4
"2690";5;15;2690;"cooperate";"cooperate";4;4
"2691";7;14;2691;"cooperate";"cooperate";4;4
"2692";3;11;2692;"defect";"defect";2;2
"2693";13;4;2693;"cooperate";"cooperate";4;4
"2694";9;2;2694;"defect";"cooperate";5;0
"2695";12;8;2695;"defect";"cooperate";5;0
"2696";6;16;2696;"defect";"cooperate";5;0
"2697";15;7;2697;"cooperate";"cooperate";4;4
"2698";1;10;2698;"cooperate";"cooperate";4;4
"2699";6;16;2699;"defect";"cooperate";5;0
"2700";8;5;2700;"cooperate";"cooperate";4;4
"2701";12;4;2701;"cooperate";"cooperate";4;4
"2702";3;13;2702;"defect";"defect";2;2
"2703";14;9;2703;"defect";"defect";2;2
"2704";2;11;2704;"cooperate";"defect";0;5
"2705";8;2;2705;"cooperate";"cooperate";4;4
"2706";5;1;2706;"cooperate";"cooperate";4;4
"2707";12;14;2707;"cooperate";"defect";0;5
"2708";15;10;2708;"cooperate";"cooperate";4;4
"2709";3;4;2709;"defect";"defect";2;2
"2710";13;7;2710;"defect";"defect";2;2
"2711";6;9;2711;"defect";"defect";2;2
"2712";11;16;2712;"defect";"cooperate";5;0
"2713";15;8;2713;"cooperate";"cooperate";4;4
"2714";11;6;2714;"cooperate";"cooperate";4;4
"2715";9;5;2715;"defect";"cooperate";5;0
"2716";16;3;2716;"cooperate";"defect";0;5
"2717";14;2;2717;"defect";"cooperate";5;0
"2718";4;12;2718;"cooperate";"cooperate";4;4
"2719";1;13;2719;"cooperate";"defect";0;5
"2720";10;7;2720;"cooperate";"cooperate";4;4
"2721";1;8;2721;"cooperate";"cooperate";4;4
"2722";3;12;2722;"defect";"defect";2;2
"2723";5;14;2723;"cooperate";"defect";0;5
"2724";7;13;2724;"defect";"defect";2;2
"2725";15;6;2725;"cooperate";"defect";0;5
"2726";4;2;2726;"cooperate";"cooperate";4;4
"2727";10;16;2727;"cooperate";"cooperate";4;4
"2728";9;11;2728;"defect";"defect";2;2
"2729";10;11;2729;"cooperate";"defect";0;5
"2730";4;7;2730;"cooperate";"cooperate";4;4
"2731";13;15;2731;"defect";"cooperate";5;0
"2732";14;16;2732;"defect";"cooperate";5;0
"2733";2;5;2733;"cooperate";"cooperate";4;4
"2734";12;3;2734;"defect";"defect";2;2
"2735";9;1;2735;"defect";"cooperate";5;0
"2736";6;8;2736;"cooperate";"cooperate";4;4
"2737";3;12;2737;"defect";"defect";2;2
"2738";2;4;2738;"cooperate";"cooperate";4;4
"2739";9;15;2739;"defect";"cooperate";5;0
"2740";6;14;2740;"defect";"cooperate";5;0
"2741";11;16;2741;"defect";"cooperate";5;0
"2742";8;5;2742;"cooperate";"cooperate";4;4
"2743";10;13;2743;"cooperate";"defect";0;5
"2744";7;1;2744;"cooperate";"cooperate";4;4
"2745";7;8;2745;"cooperate";"cooperate";4;4
"2746";3;13;2746;"defect";"defect";2;2
"2747";9;4;2747;"defect";"defect";2;2
"2748";6;5;2748;"defect";"cooperate";5;0
"2749";2;12;2749;"cooperate";"defect";0;5
"2750";1;11;2750;"cooperate";"defect";0;5
"2751";15;16;2751;"cooperate";"cooperate";4;4
"2752";10;14;2752;"cooperate";"defect";0;5
"2753";14;12;2753;"cooperate";"defect";0;5
"2754";9;6;2754;"defect";"defect";2;2
"2755";5;2;2755;"cooperate";"cooperate";4;4
"2756";15;10;2756;"cooperate";"cooperate";4;4
"2757";11;16;2757;"defect";"cooperate";5;0
"2758";3;4;2758;"defect";"defect";2;2
"2759";1;7;2759;"cooperate";"cooperate";4;4
"2760";13;8;2760;"defect";"defect";2;2
"2761";12;2;2761;"defect";"cooperate";5;0
"2762";14;10;2762;"defect";"cooperate";5;0
"2763";13;8;2763;"defect";"defect";2;2
"2764";16;4;2764;"cooperate";"cooperate";4;4
"2765";15;5;2765;"cooperate";"cooperate";4;4
"2766";1;3;2766;"cooperate";"defect";0;5
"2767";7;6;2767;"cooperate";"cooperate";4;4
"2768";11;9;2768;"defect";"defect";2;2
"2769";5;8;2769;"cooperate";"cooperate";4;4
"2770";11;14;2770;"defect";"defect";2;2
"2771";16;13;2771;"cooperate";"defect";0;5
"2772";6;12;2772;"cooperate";"cooperate";4;4
"2773";7;9;2773;"defect";"defect";2;2
"2774";1;3;2774;"cooperate";"defect";0;5
"2775";15;4;2775;"cooperate";"cooperate";4;4
"2776";10;2;2776;"cooperate";"cooperate";4;4
"2777";5;11;2777;"cooperate";"defect";0;5
"2778";8;9;2778;"defect";"defect";2;2
"2779";4;2;2779;"cooperate";"cooperate";4;4
"2780";1;7;2780;"cooperate";"cooperate";4;4
"2781";13;14;2781;"cooperate";"cooperate";4;4
"2782";16;10;2782;"cooperate";"cooperate";4;4
"2783";15;6;2783;"cooperate";"defect";0;5
"2784";12;3;2784;"defect";"defect";2;2
"2785";1;7;2785;"cooperate";"cooperate";4;4
"2786";10;4;2786;"cooperate";"cooperate";4;4
"2787";6;8;2787;"cooperate";"cooperate";4;4
"2788";5;11;2788;"cooperate";"defect";0;5
"2789";12;14;2789;"cooperate";"defect";0;5
"2790";16;9;2790;"cooperate";"defect";0;5
"2791";3;13;2791;"defect";"defect";2;2
"2792";2;15;2792;"cooperate";"cooperate";4;4
"2793";14;13;2793;"cooperate";"cooperate";4;4
"2794";10;6;2794;"cooperate";"defect";0;5
"2795";12;9;2795;"defect";"defect";2;2
"2796";3;11;2796;"defect";"defect";2;2
"2797";4;5;2797;"cooperate";"cooperate";4;4
"2798";8;7;2798;"cooperate";"cooperate";4;4
"2799";2;15;2799;"cooperate";"cooperate";4;4
"2800";1;16;2800;"cooperate";"cooperate";4;4
"2801";14;11;2801;"defect";"defect";2;2
"2802";13;8;2802;"defect";"defect";2;2
"2803";1;16;2803;"cooperate";"cooperate";4;4
"2804";10;2;2804;"cooperate";"cooperate";4;4
"2805";5;12;2805;"cooperate";"defect";0;5
"2806";4;7;2806;"cooperate";"cooperate";4;4
"2807";6;9;2807;"defect";"defect";2;2
"2808";15;3;2808;"cooperate";"defect";0;5
"2809";10;9;2809;"cooperate";"defect";0;5
"2810";11;12;2810;"defect";"cooperate";5;0
"2811";8;14;2811;"cooperate";"cooperate";4;4
"2812";2;4;2812;"cooperate";"cooperate";4;4
"2813";1;3;2813;"cooperate";"defect";0;5
"2814";16;5;2814;"cooperate";"cooperate";4;4
"2815";13;7;2815;"defect";"defect";2;2
"2816";6;15;2816;"defect";"cooperate";5;0
"2817";6;1;2817;"defect";"cooperate";5;0
"2818";10;5;2818;"cooperate";"cooperate";4;4
"2819";14;12;2819;"cooperate";"defect";0;5
"2820";7;4;2820;"cooperate";"cooperate";4;4
"2821";13;9;2821;"defect";"defect";2;2
"2822";8;11;2822;"cooperate";"cooperate";4;4
"2823";16;3;2823;"cooperate";"defect";0;5
"2824";15;2;2824;"cooperate";"cooperate";4;4
"2825";8;12;2825;"defect";"cooperate";5;0
"2826";1;4;2826;"cooperate";"cooperate";4;4
"2827";9;2;2827;"defect";"cooperate";5;0
"2828";6;5;2828;"defect";"cooperate";5;0
"2829";3;13;2829;"defect";"defect";2;2
"2830";11;14;2830;"defect";"defect";2;2
"2831";16;10;2831;"cooperate";"cooperate";4;4
"2832";15;7;2832;"cooperate";"cooperate";4;4
"2833";1;15;2833;"cooperate";"cooperate";4;4
"2834";13;4;2834;"cooperate";"cooperate";4;4
"2835";8;9;2835;"defect";"defect";2;2
"2836";11;2;2836;"defect";"cooperate";5;0
"2837";6;7;2837;"cooperate";"cooperate";4;4
"2838";14;3;2838;"defect";"defect";2;2
"2839";16;10;2839;"cooperate";"cooperate";4;4
"2840";5;12;2840;"cooperate";"defect";0;5
"2841";16;10;2841;"cooperate";"cooperate";4;4
"2842";9;8;2842;"defect";"defect";2;2
"2843";5;4;2843;"cooperate";"cooperate";4;4
"2844";12;2;2844;"defect";"cooperate";5;0
"2845";14;15;2845;"defect";"cooperate";5;0
"2846";13;11;2846;"cooperate";"defect";0;5
"2847";3;7;2847;"defect";"defect";2;2
"2848";6;1;2848;"defect";"cooperate";5;0
"2849";8;11;2849;"cooperate";"cooperate";4;4
"2850";15;7;2850;"cooperate";"cooperate";4;4
"2851";3;1;2851;"defect";"cooperate";5;0
"2852";14;16;2852;"defect";"cooperate";5;0
"2853";12;4;2853;"cooperate";"cooperate";4;4
"2854";5;9;2854;"cooperate";"defect";0;5
"2855";10;13;2855;"cooperate";"defect";0;5
"2856";2;6;2856;"cooperate";"defect";0;5
"2857";7;9;2857;"defect";"defect";2;2
"2858";16;1;2858;"cooperate";"cooperate";4;4
"2859";2;8;2859;"cooperate";"cooperate";4;4
"2860";3;13;2860;"defect";"defect";2;2
"2861";4;5;2861;"cooperate";"cooperate";4;4
"2862";10;11;2862;"cooperate";"defect";0;5
"2863";6;15;2863;"defect";"cooperate";5;0
"2864";12;14;2864;"cooperate";"defect";0;5
"2865";9;10;2865;"defect";"cooperate";5;0
"2866";14;2;2866;"defect";"cooperate";5;0
"2867";13;4;2867;"cooperate";"cooperate";4;4
"2868";16;3;2868;"cooperate";"defect";0;5
"2869";6;1;2869;"defect";"cooperate";5;0
"2870";5;15;2870;"cooperate";"cooperate";4;4
"2871";8;11;2871;"cooperate";"cooperate";4;4
"2872";7;12;2872;"cooperate";"cooperate";4;4
"2873";7;13;2873;"defect";"defect";2;2
"2874";12;15;2874;"defect";"cooperate";5;0
"2875";8;1;2875;"cooperate";"cooperate";4;4
"2876";9;2;2876;"defect";"cooperate";5;0
"2877";6;14;2877;"cooperate";"defect";0;5
"2878";11;10;2878;"defect";"cooperate";5;0
"2879";16;5;2879;"cooperate";"cooperate";4;4
"2880";4;3;2880;"defect";"defect";2;2
"2881";6;4;2881;"cooperate";"cooperate";4;4
"2882";2;7;2882;"cooperate";"cooperate";4;4
"2883";8;13;2883;"defect";"defect";2;2
"2884";9;5;2884;"defect";"cooperate";5;0
"2885";16;12;2885;"cooperate";"defect";0;5
"2886";10;1;2886;"cooperate";"cooperate";4;4
"2887";14;3;2887;"defect";"defect";2;2
"2888";11;15;2888;"defect";"cooperate";5;0
"2889";7;9;2889;"defect";"defect";2;2
"2890";6;5;2890;"defect";"cooperate";5;0
"2891";1;13;2891;"cooperate";"defect";0;5
"2892";14;8;2892;"cooperate";"cooperate";4;4
"2893";11;10;2893;"defect";"cooperate";5;0
"2894";12;15;2894;"defect";"cooperate";5;0
"2895";2;4;2895;"cooperate";"cooperate";4;4
"2896";16;3;2896;"cooperate";"defect";0;5
"2897";13;2;2897;"defect";"cooperate";5;0
"2898";10;12;2898;"cooperate";"defect";0;5
"2899";9;11;2899;"defect";"defect";2;2
"2900";5;1;2900;"cooperate";"cooperate";4;4
"2901";3;16;2901;"defect";"cooperate";5;0
"2902";7;15;2902;"cooperate";"cooperate";4;4
"2903";6;4;2903;"cooperate";"cooperate";4;4
"2904";14;8;2904;"cooperate";"cooperate";4;4
"2905";9;16;2905;"defect";"cooperate";5;0
"2906";4;15;2906;"cooperate";"cooperate";4;4
"2907";6;2;2907;"defect";"cooperate";5;0
"2908";10;13;2908;"cooperate";"defect";0;5
"2909";7;12;2909;"cooperate";"cooperate";4;4
"2910";8;5;2910;"cooperate";"cooperate";4;4
"2911";14;3;2911;"defect";"defect";2;2
"2912";1;11;2912;"cooperate";"defect";0;5
"2913";14;11;2913;"defect";"defect";2;2
"2914";2;8;2914;"cooperate";"cooperate";4;4
"2915";5;16;2915;"cooperate";"cooperate";4;4
"2916";4;9;2916;"defect";"defect";2;2
"2917";12;10;2917;"defect";"cooperate";5;0
"2918";7;1;2918;"cooperate";"cooperate";4;4
"2919";3;15;2919;"defect";"cooperate";5;0
"2920";6;13;2920;"cooperate";"cooperate";4;4
"2921";13;5;2921;"defect";"cooperate";5;0
"2922";8;10;2922;"cooperate";"cooperate";4;4
"2923";2;11;2923;"cooperate";"defect";0;5
"2924";1;9;2924;"cooperate";"defect";0;5
"2925";7;6;2925;"cooperate";"cooperate";4;4
"2926";15;16;2926;"cooperate";"cooperate";4;4
"2927";4;12;2927;"cooperate";"cooperate";4;4
"2928";3;14;2928;"defect";"defect";2;2
"2929";12;2;2929;"defect";"cooperate";5;0
"2930";16;1;2930;"cooperate";"cooperate";4;4
"2931";5;13;2931;"cooperate";"defect";0;5
"2932";14;15;2932;"defect";"cooperate";5;0
"2933";7;11;2933;"cooperate";"cooperate";4;4
"2934";10;6;2934;"cooperate";"defect";0;5
"2935";4;9;2935;"defect";"defect";2;2
"2936";3;8;2936;"defect";"defect";2;2
"2937";10;5;2937;"cooperate";"cooperate";4;4
"2938";15;1;2938;"cooperate";"cooperate";4;4
"2939";12;4;2939;"cooperate";"cooperate";4;4
"2940";16;6;2940;"cooperate";"defect";0;5
"2941";8;3;2941;"defect";"defect";2;2
"2942";2;14;2942;"cooperate";"defect";0;5
